7528843,2016-01-01T08:08:19Z,52.25824,-175.65005
7528843,2016-01-01T08:11:38Z,52.26201,-175.6351
7528843,2016-01-01T08:14:58Z,52.26566,-175.62003
7528843,2016-01-01T08:28:59Z,52.28087,-175.55673
7528843,2016-01-01T08:46:00Z,52.29769,-175.47953
7528843,2016-01-01T08:52:59Z,52.30466,-175.44839
7528843,2016-01-01T08:59:59Z,52.31156,-175.41689
7528843,2016-01-01T09:09:08Z,52.32035,-175.37552
7528843,2016-01-01T09:10:19Z,52.3215,-175.3702
7528843,2016-01-01T09:23:39Z,52.33494,-175.30894
7528843,2016-01-01T09:40:30Z,52.35148,-175.23161
7528843,2016-01-01T09:42:50Z,52.3538,-175.2207
7528843,2016-01-01T09:46:19Z,52.3574,-175.20444
7528843,2016-01-01T09:48:40Z,52.35994,-175.1933
7528843,2016-01-01T09:49:49Z,52.3612,-175.18795
7528843,2016-01-01T09:54:19Z,52.36637,-175.16678
7528843,2016-01-01T09:58:59Z,52.3716,-175.14513
7528843,2016-01-01T10:14:09Z,52.38903,-175.07715
7528843,2016-01-01T10:15:20Z,52.39039,-175.0718
7528843,2016-01-01T00:05:23Z,51.86142,-176.63796
7528843,2016-01-01T00:11:24Z,51.86143,-176.63797
7528843,2016-01-01T00:53:21Z,51.86145,-176.638
7528843,2016-01-01T01:29:21Z,51.86141,-176.63796
7528843,2016-01-01T01:32:23Z,51.86141,-176.63795
7528843,2016-01-01T01:44:24Z,51.86141,-176.63799
7528843,2016-01-01T01:56:25Z,51.86143,-176.638
7528843,2016-01-01T02:08:25Z,51.86141,-176.63796
7528843,2016-01-01T02:14:25Z,51.86141,-176.63795
7528843,2016-01-01T02:29:23Z,51.86142,-176.63796
7528843,2016-01-01T03:17:20Z,51.8614,-176.63798
7528843,2016-01-01T03:41:24Z,51.8614,-176.63799
7528843,2016-01-01T04:35:36Z,51.93199,-176.46667
7528843,2016-01-01T04:53:47Z,51.9712,-176.40999
7528843,2016-01-01T05:16:56Z,52.02255,-176.34234
7528843,2016-01-01T05:20:25Z,52.03033,-176.33194
7528843,2016-01-01T05:22:46Z,52.03553,-176.32489
7528843,2016-01-01T05:39:19Z,52.07238,-176.27516
7528843,2016-01-01T05:41:38Z,52.07771,-176.26826
7528843,2016-01-01T05:43:59Z,52.0831,-176.26108
7528843,2016-01-01T05:45:08Z,52.08573,-176.25758
7528843,2016-01-01T05:53:18Z,52.10389,-176.23224
7528843,2016-01-01T05:56:48Z,52.11156,-176.22133
7528843,2016-01-01T06:01:18Z,52.12114,-176.20639
7528843,2016-01-01T06:28:58Z,52.15648,-176.09393
7528843,2016-01-01T06:37:08Z,52.16451,-176.05774
7528843,2016-01-01T06:54:19Z,52.18165,-175.98202
7528843,2016-01-01T06:57:49Z,52.18509,-175.96672
7528843,2016-01-01T07:00:09Z,52.18747,-175.95647
7528843,2016-01-01T07:10:29Z,52.1979,-175.91071
7528843,2016-01-01T07:12:38Z,52.19997,-175.90117
7528843,2016-01-01T07:16:09Z,52.20345,-175.88538
7528843,2016-01-01T07:21:58Z,52.20899,-175.8594
7528843,2016-01-01T07:24:19Z,52.21123,-175.84889
7528843,2016-01-01T07:27:48Z,52.21465,-175.83339
7528843,2016-01-01T07:29:58Z,52.21696,-175.82324
7528843,2016-01-01T07:33:28Z,52.22048,-175.8073
7528843,2016-01-01T07:35:48Z,52.2228,-175.79656
7528843,2016-01-01T07:42:49Z,52.23007,-175.7646
7528843,2016-01-01T07:46:18Z,52.23378,-175.74871
7528843,2016-01-01T07:52:09Z,52.2403,-175.72231
7528843,2016-01-01T07:57:48Z,52.24664,-175.69709
7528843,2016-01-01T08:01:19Z,52.25052,-175.68125
7528843,2016-01-01T08:16:09Z,52.267,-175.61465
7528843,2016-01-01T08:20:50Z,52.27211,-175.59364
7528843,2016-01-01T08:26:38Z,52.27843,-175.56747
7528843,2016-01-01T08:32:30Z,52.28429,-175.5407
7528843,2016-01-01T08:41:39Z,52.29326,-175.49916
7528843,2016-01-01T08:42:49Z,52.29449,-175.49372
7528843,2016-01-01T08:56:29Z,52.30812,-175.43261
7528843,2016-01-01T09:51:59Z,52.36367,-175.1777
7528843,2016-01-01T09:56:38Z,52.36901,-175.15594
7528843,2016-01-01T10:12:58Z,52.38774,-175.08236
7528843,2016-01-01T10:22:10Z,52.39778,-175.04101
7528843,2016-01-01T10:30:59Z,52.40577,-174.99988
7528843,2016-01-01T10:33:40Z,52.40808,-174.98735
7528843,2016-01-01T00:38:23Z,51.8615,-176.63794
7528843,2016-01-01T02:20:25Z,51.86142,-176.63797
7528843,2016-01-01T02:35:25Z,51.86138,-176.63792
7528843,2016-01-01T02:50:25Z,51.8614,-176.63794
7528843,2016-01-01T02:59:28Z,51.86139,-176.63795
7528843,2016-01-01T03:29:26Z,51.86136,-176.63798
7528843,2016-01-01T03:51:58Z,51.85794,-176.63036
7528843,2016-01-01T03:58:47Z,51.8631,-176.60199
7528843,2016-01-01T04:07:56Z,51.87507,-176.56288
7528843,2016-01-01T04:26:26Z,51.91097,-176.49481
7528843,2016-01-01T04:27:36Z,51.9136,-176.49099
7528843,2016-01-01T04:28:46Z,51.91637,-176.48724
7528843,2016-01-01T04:36:47Z,51.93467,-176.46299
7528843,2016-01-01T04:37:56Z,51.93718,-176.45947
7528843,2016-01-01T04:43:27Z,51.94925,-176.44231
7528843,2016-01-01T04:56:05Z,51.97629,-176.40299
7528843,2016-01-01T05:00:46Z,51.98676,-176.38934
7528843,2016-01-01T05:04:06Z,51.99408,-176.37976
7528843,2016-01-01T05:05:17Z,51.99675,-176.3763
7528843,2016-01-01T05:09:55Z,52.00696,-176.36287
7528843,2016-01-01T05:14:36Z,52.01734,-176.34917
7528843,2016-01-01T05:21:36Z,52.03293,-176.32841
7528843,2016-01-01T06:07:07Z,52.13296,-176.18718
7528843,2016-01-01T06:09:19Z,52.13586,-176.17841
7528843,2016-01-01T06:11:39Z,52.13834,-176.16856
7528843,2016-01-01T06:14:58Z,52.14194,-176.15459
7528843,2016-01-01T06:31:19Z,52.15877,-176.08348
7528843,2016-01-01T06:34:49Z,52.16218,-176.06812
7528843,2016-01-01T06:39:18Z,52.16668,-176.04814
7528843,2016-01-01T06:43:49Z,52.17117,-176.02823
7528843,2016-01-01T06:48:29Z,52.1759,-176.00752
7528843,2016-01-01T07:11:37Z,52.19899,-175.90564
7528843,2016-01-01T07:23:08Z,52.21011,-175.85418
7528843,2016-01-01T07:26:38Z,52.21345,-175.83832
7528843,2016-01-01T07:39:19Z,52.22648,-175.7804
7528843,2016-01-01T07:45:09Z,52.2325,-175.75398
7528843,2016-01-01T07:50:59Z,52.23895,-175.72767
7528843,2016-01-01T07:58:59Z,52.24794,-175.6917
7528843,2016-01-01T08:18:29Z,52.2695,-175.60431
